split,asin,item_id,has_title,has_desc,has_image,has_categories,title_len,desc_len,title_tokens,desc_tokens,text_tokens,category_depth,alpha_ratio,noisy_ratio,cov_i,txt_i,att_i,clean_i,quality_score,quality_bucket
warm,B000IF5C96,1463,1,1,1,1,111,254,16,38,54,5,0.9488817891373802,0.051118210862619806,1.0,0.49748098700458726,1.0,1.0,0.8241183454516056,mid
warm,B000IIA5UO,1464,1,1,1,1,65,291,10,48,58,5,0.8940397350993378,0.10596026490066225,1.0,0.520421525075606,1.0,1.0,0.832147533776462,mid
warm,B000IIHDT0,1465,1,1,1,1,21,559,4,77,81,5,0.9645669291338582,0.03543307086614173,1.0,0.627987758733602,1.0,1.0,0.8697957155567607,high
warm,B000IJ4CX4,1466,1,1,1,1,69,98,10,13,23,4,0.9241379310344827,0.07586206896551724,1.0,0.22649864246075851,0.8571428571428571,1.0,0.7007030962898368,low
warm,B000IJLGR4,1467,1,1,1,1,54,178,9,27,36,4,0.8855721393034826,0.11442786069651742,1.0,0.3679449755915186,0.8571428571428571,1.0,0.7502093128856029,low
warm,B000ILKUHY,1468,1,1,1,1,70,887,11,151,162,5,0.9623588456712673,0.037641154328732745,1.0,0.8524878110604267,1.0,1.0,0.9483707338711492,high
warm,B000ILKUT2,1469,1,1,1,1,66,887,11,151,162,4,0.9609079445145019,0.03909205548549811,1.0,0.8524878110604267,0.8571428571428571,1.0,0.9197993052997208,high
warm,B000ILKUZ6,1470,1,1,1,1,77,887,13,151,164,5,0.9601494396014943,0.039850560398505604,1.0,0.8564728417691378,1.0,1.0,0.9497654946191981,high
warm,B000IMJS0S,1471,1,1,1,1,39,144,8,23,31,4,0.9290322580645162,0.07096774193548387,1.0,0.3205040726177246,0.8571428571428571,1.0,0.733604996844775,low
warm,B000IMPD3O,1472,1,1,1,1,72,147,11,24,35,4,0.93048128342246,0.06951871657754011,1.0,0.35899185476455076,0.8571428571428571,1.0,0.7470757205961641,low
warm,B000IO6NFE,1473,1,1,1,1,43,95,6,13,19,4,0.9421487603305785,0.05785123966942149,1.0,0.1669217066189319,0.8571428571428571,1.0,0.6798511687451975,low
warm,B000IO8JYM,1474,1,1,1,1,67,352,11,51,62,4,0.9554317548746518,0.04456824512534819,1.0,0.5418566485946096,0.8571428571428571,1.0,0.8110783984366848,mid
warm,B000IOBEG2,1475,1,1,1,1,72,57,10,10,20,4,0.8928571428571429,0.10714285714285714,1.0,0.1828647938300588,0.8571428571428571,1.0,0.685431249269092,low
warm,B000IOBEQ2,1476,1,1,1,1,85,79,12,11,23,6,0.9305555555555556,0.06944444444444445,1.0,0.22649864246075851,1.0,1.0,0.7292745248612654,low
warm,B000IOFQWK,1477,1,1,1,1,59,500,10,80,90,4,0.9661016949152542,0.03389830508474576,1.0,0.662017511732337,0.8571428571428571,1.0,0.8531347005348894,high
warm,B000IOJM16,1478,1,1,1,1,27,94,6,15,21,5,0.9803921568627451,0.0196078431372549,1.0,0.19806606808186294,1.0,1.0,0.719323123828652,low
warm,B000IQ2ZYK,1479,1,1,1,1,49,40,8,6,14,3,0.7922077922077922,0.2077922077922078,1.0,0.0729162764619658,0.7142857142857143,1.0,0.6183778396188309,low
warm,B000ITQ9WQ,1480,1,1,1,1,24,255,3,44,47,4,0.9617021276595744,0.03829787234042553,1.0,0.45299728492151686,0.8571428571428571,1.0,0.7799776211511024,mid
warm,B000IVB14A,1481,1,1,1,1,57,959,10,144,154,5,0.96875,0.03125,1.0,0.8360431604841407,1.0,1.0,0.9426151061694491,high
warm,B000IVB1G8,1482,1,1,1,1,74,486,12,70,82,5,0.9585921325051759,0.041407867494824016,1.0,0.6319486371478165,1.0,1.0,0.8711820230017356,high
warm,B000IXPFY0,1483,1,1,1,1,86,556,15,92,107,4,0.9554730983302412,0.04452690166975881,1.0,0.7179837095291017,0.8571428571428571,1.0,0.8727228697637569,high
warm,B000IXVJU4,1484,1,1,1,1,54,177,8,23,31,4,0.9603960396039604,0.039603960396039604,1.0,0.3205040726177246,0.8571428571428571,1.0,0.733604996844775,low
warm,B000IXXBRS,1485,1,1,1,1,27,596,5,101,106,3,0.9614643545279383,0.038535645472061654,1.0,0.7149439809278124,0.7142857142857143,1.0,0.8430875361818773,high
warm,B000IZCFGO,1486,1,1,1,1,49,581,9,94,103,4,0.9473684210526315,0.05263157894736842,1.0,0.7056513603630368,0.8571428571428571,1.0,0.8684065475556343,high
warm,B000J10IJ8,1487,1,1,1,1,30,462,5,65,70,4,0.9505882352941176,0.04941176470588235,1.0,0.5809202343587025,0.8571428571428571,1.0,0.8247506534541172,mid
warm,B000J1AD52,1488,1,1,1,1,51,36,7,5,12,4,0.9342105263157895,0.06578947368421052,1.0,0.026155432980761336,0.8571428571428571,1.0,0.6305829729718379,low
warm,B000J2652Q,1489,1,1,1,1,50,984,8,175,183,4,0.9586776859504132,0.04132231404958678,1.0,0.8920874298302544,0.8571428571428571,1.0,0.9336591718691604,high
warm,B000J2CTYE,1490,1,1,1,1,61,488,12,79,91,4,0.9546436285097192,0.04535637149028078,1.0,0.6655887873694959,0.8571428571428571,1.0,0.854384647007895,high
warm,B000J3ZMQA,1491,1,1,1,1,55,961,11,144,155,4,0.9569767441860465,0.04302325581395349,1.0,0.8381445726668291,0.8571428571428571,1.0,0.9147791718619617,high
warm,B000J41MNG,1492,1,1,1,1,58,1888,11,274,285,4,0.957907396271798,0.04209260372820205,1.0,1.0,0.8571428571428571,1.0,0.9714285714285714,high
warm,B000J41UO2,1493,1,1,1,1,48,999,10,157,167,4,0.9875283446712018,0.012471655328798186,1.0,0.8623607212123342,0.8571428571428571,1.0,0.9232548238528883,high
warm,B000J4N78O,1494,1,1,1,1,78,1337,14,199,213,4,0.9584717607973422,0.04152823920265781,1.0,0.941442623388571,0.8571428571428571,1.0,0.9509334896145712,high
warm,B000JBWZR6,1495,1,1,1,1,74,255,15,41,56,4,0.9384057971014492,0.06159420289855073,1.0,0.5091525301451606,0.8571428571428571,1.0,0.7996319569793776,mid
warm,B000JF9Q1U,1496,1,1,1,1,66,177,9,26,35,3,0.9666666666666667,0.03333333333333333,1.0,0.35899185476455076,0.7142857142857143,1.0,0.7185042920247356,low
warm,B000JFFTDE,1497,1,1,1,1,57,660,8,102,110,4,0.9753694581280788,0.024630541871921183,1.0,0.7269368303560694,0.8571428571428571,1.0,0.8758564620531958,high
warm,B000JG1QDA,1498,1,1,1,1,51,246,7,35,42,5,0.9575289575289575,0.04247104247104247,1.0,0.417052460886618,1.0,1.0,0.7959683613103162,mid
warm,B000JGERAO,1499,1,1,1,1,49,3325,7,555,562,3,0.9636299435028248,0.03637005649717514,1.0,1.0,0.7142857142857143,1.0,0.9428571428571428,high
warm,B000JI9JYQ,1500,1,1,1,1,78,412,13,74,87,4,0.9727722772277227,0.027227722772277228,1.0,0.6510633530033799,0.8571428571428571,1.0,0.8493007449797544,high
warm,B000JIN0OG,1501,1,1,1,1,63,287,10,51,61,4,0.9757785467128027,0.02422145328719723,1.0,0.5366282415614164,0.8571428571428571,1.0,0.8092484559750671,mid
warm,B000JKIE4A,1502,1,1,1,1,41,259,5,36,41,4,0.9884615384615385,0.011538461538461539,1.0,0.4093634362908173,0.8571428571428571,1.0,0.7647057741303575,mid
warm,B000JKN4X6,1503,1,1,1,1,52,148,8,24,32,4,0.9590643274853801,0.04093567251461988,1.0,0.3305592803856552,0.8571428571428571,1.0,0.7371243195635507,low
warm,B000JKPDQ2,1504,1,1,1,1,30,30,6,6,12,4,0.8461538461538461,0.15384615384615385,1.0,0.026155432980761336,0.8571428571428571,1.0,0.6305829729718379,low
warm,B000JL3U1Q,1505,1,1,1,1,71,491,15,87,102,4,0.907563025210084,0.09243697478991597,1.0,0.7024941525340771,0.8571428571428571,1.0,0.8673015248154984,high
warm,B000JL3WNW,1506,1,1,1,1,78,496,14,87,101,4,0.9059304703476483,0.09406952965235174,1.0,0.699306142191238,0.8571428571428571,1.0,0.8661857211955047,high
warm,B000JL5V0E,1507,1,1,1,1,70,494,14,87,101,5,0.906054279749478,0.09394572025052192,1.0,0.699306142191238,1.0,1.0,0.8947571497669332,high
warm,B000JL69OG,1508,1,1,1,1,86,665,16,115,131,4,0.916403785488959,0.083596214511041,1.0,0.7835565653071721,0.8571428571428571,1.0,0.8956733692860815,high
warm,B000JL7Z5S,1509,1,1,1,1,69,954,14,161,175,4,0.9295612009237876,0.07043879907621248,1.0,0.8775619954641382,0.8571428571428571,1.0,0.9285752698410198,high
warm,B000JLAWIA,1510,1,1,1,1,75,635,15,111,126,4,0.9081803005008348,0.09181969949916527,1.0,0.7709384544541189,0.8571428571428571,1.0,0.891257030487513,high
warm,B000JLCW56,1511,1,1,1,1,76,488,16,86,102,4,0.8921161825726142,0.1078838174273859,1.0,0.7024941525340771,0.8571428571428571,1.0,0.8673015248154984,high
warm,B000JLEZN8,1512,1,1,1,1,65,496,14,87,101,4,0.907563025210084,0.09243697478991597,1.0,0.699306142191238,0.8571428571428571,1.0,0.8661857211955047,high
warm,B000JMB3JQ,1513,1,1,1,1,22,255,3,42,45,4,0.9658119658119658,0.03418803418803419,1.0,0.4390901449087373,0.8571428571428571,1.0,0.7751101221466296,mid
warm,B000JNRIM6,1514,1,1,1,1,73,189,15,34,49,3,0.9354838709677419,0.06451612903225806,1.0,0.4663366255416562,0.7142857142857143,1.0,0.7560749617967225,low
warm,B000JQLNO2,1515,1,1,1,1,70,104,12,17,29,3,0.9256756756756757,0.07432432432432433,1.0,0.2994149189227243,0.7142857142857143,1.0,0.6976523644800964,low
warm,B000JQQHSE,1516,1,1,1,1,98,778,13,119,132,5,0.9614873837981408,0.03851261620185923,1.0,0.7860227541321855,1.0,1.0,0.9251079639462648,high
warm,B000JQY2LI,1517,1,1,1,1,59,3325,10,555,565,3,0.9637196195843607,0.03628038041563931,1.0,1.0,0.7142857142857143,1.0,0.9428571428571428,high
warm,B000JR59LY,1518,1,1,1,1,46,193,8,30,38,3,0.9705882352941176,0.029411764705882353,1.0,0.3851472877453121,0.7142857142857143,1.0,0.7276586935680021,low
warm,B000JUV816,1519,1,1,1,1,41,424,8,74,82,4,0.9430051813471503,0.05699481865284974,1.0,0.6319486371478165,0.8571428571428571,1.0,0.8426105944303072,high
warm,B000JVA80C,1520,1,1,1,1,57,685,9,105,114,3,0.976303317535545,0.023696682464454975,1.0,0.7385050638314616,0.7142857142857143,1.0,0.8513339151981545,high
warm,B000JVCBFC,1521,1,1,1,1,60,1928,10,290,300,3,0.9493223335297584,0.050677666470241606,1.0,1.0,0.7142857142857143,1.0,0.9428571428571428,high
warm,B000JVTYIY,1522,1,1,1,1,62,230,11,36,47,5,0.9475806451612904,0.05241935483870968,1.0,0.45299728492151686,1.0,1.0,0.8085490497225308,mid
warm,B000JVW9CC,1523,1,1,1,1,59,371,10,57,67,4,0.9478021978021978,0.0521978021978022,1.0,0.5668129298874459,0.8571428571428571,1.0,0.8198130968891774,mid
warm,B000JVY52Y,1524,1,1,1,1,53,193,10,31,41,4,0.9565217391304348,0.043478260869565216,1.0,0.4093634362908173,0.8571428571428571,1.0,0.7647057741303575,mid
warm,B000JWK3UG,1525,1,0,1,1,55,0,9,0,9,3,0.851063829787234,0.14893617021276595,0.75,0.0,0.7142857142857143,1.0,0.5053571428571428,low
warm,B000JWM7FA,1526,1,1,1,1,64,308,11,51,62,3,0.9615384615384616,0.038461538461538464,1.0,0.5418566485946096,0.7142857142857143,1.0,0.7825069698652563,mid
warm,B000JWO7JO,1527,1,1,1,1,38,489,7,81,88,3,0.9659863945578231,0.034013605442176874,1.0,0.6547556913655711,0.7142857142857143,1.0,0.8220216348350927,mid
warm,B000JYB3IK,1528,1,1,1,1,51,1940,6,298,304,4,0.9721728833629366,0.027827116637063352,1.0,1.0,0.8571428571428571,1.0,0.9714285714285714,high
warm,B000JYF1OW,1529,1,1,1,1,47,1994,4,288,292,6,0.9451114922813036,0.0548885077186964,1.0,1.0,1.0,1.0,0.9999999999999999,high
warm,B000K1MUH0,1530,1,0,1,1,38,0,8,0,8,5,0.84375,0.15625,0.75,0.0,1.0,1.0,0.5625,low
warm,B000K24ONW,1531,1,1,1,1,36,108,6,13,19,5,0.904,0.096,1.0,0.1669217066189319,1.0,1.0,0.7084225973166262,low
warm,B000K5E81M,1532,1,1,1,1,28,91,5,15,20,4,0.9801980198019802,0.019801980198019802,1.0,0.1828647938300588,0.8571428571428571,1.0,0.685431249269092,low
warm,B000K5E83K,1533,1,1,1,1,68,104,11,13,24,4,0.9266666666666666,0.07333333333333333,1.0,0.2398379830808977,0.8571428571428571,1.0,0.7053718655068856,low
warm,B000K7E2G6,1534,1,1,1,1,81,3392,11,518,529,5,0.9531039136302294,0.04689608636977058,1.0,1.0,1.0,1.0,0.9999999999999999,high
warm,B000K7J1PI,1535,1,1,1,1,17,622,2,93,95,4,0.9633699633699634,0.03663003663003663,1.0,0.6794959273822754,0.8571428571428571,1.0,0.8592521460123678,high
warm,B000K7J39M,1536,1,1,1,1,55,500,9,81,90,5,0.974025974025974,0.025974025974025976,1.0,0.662017511732337,1.0,1.0,0.8817061291063178,high
warm,B000K7JLGM,1537,1,1,1,1,87,286,11,49,60,4,0.943217665615142,0.056782334384858045,1.0,0.5313148160632591,0.8571428571428571,1.0,0.807388757050712,mid
warm,B000K8CQ6I,1538,1,1,1,1,27,182,4,31,35,5,0.9378531073446328,0.062146892655367235,1.0,0.35899185476455076,1.0,1.0,0.7756471491675928,mid
warm,B000K9AGEQ,1539,1,1,1,1,62,460,10,75,85,5,0.9496567505720824,0.05034324942791762,1.0,0.6435511033473764,1.0,1.0,0.8752428861715816,high
warm,B000K9NZJE,1540,1,1,1,1,51,851,6,146,152,2,0.9217731421121251,0.07822685788787484,1.0,0.8317993544950304,0.5714285714285714,1.0,0.855415488358975,high
warm,B000KBHG88,1541,1,1,1,1,21,717,2,105,107,4,0.9349206349206349,0.06507936507936508,1.0,0.7179837095291017,0.8571428571428571,1.0,0.8727228697637569,high
warm,B000KEOO3U,1542,1,1,1,1,84,187,11,29,40,4,0.9871244635193133,0.012875536480686695,1.0,0.40148911627284345,0.8571428571428571,1.0,0.7619497621240666,mid
warm,B000KEOQR4,1543,1,1,1,1,62,136,10,23,33,4,0.9345238095238095,0.06547619047619048,1.0,0.3403142874266874,0.8571428571428571,1.0,0.740538572027912,low
warm,B000KFBAO0,1544,1,1,1,1,59,223,9,32,41,3,0.9672131147540983,0.03278688524590164,1.0,0.4093634362908173,0.7142857142857143,1.0,0.7361343455589289,low
warm,B000KFVY46,1545,1,1,1,1,88,727,12,110,122,4,0.9496402877697842,0.050359712230215826,1.0,0.7604809710373941,0.8571428571428571,1.0,0.8875969112916594,high
warm,B000KFX10G,1546,1,1,1,1,61,436,11,72,83,5,0.9495192307692307,0.05048076923076923,1.0,0.6358620787515756,1.0,1.0,0.8725517275630513,high
warm,B000KFX23M,1547,1,1,1,1,47,425,12,70,82,5,0.9544303797468354,0.04556962025316456,1.0,0.6319486371478165,1.0,1.0,0.8711820230017356,high
warm,B000KFXZ20,1548,1,1,1,1,49,78,7,11,18,4,0.9196428571428571,0.08035714285714286,1.0,0.15016067538060965,0.8571428571428571,1.0,0.6739848078117848,low
warm,B000KHTDM4,1549,1,1,1,1,39,809,10,141,151,2,0.9645390070921985,0.03546099290780142,1.0,0.8296566027628851,0.5714285714285714,1.0,0.8546655252527241,high
warm,B000KJRK22,1550,1,1,1,1,46,875,8,140,148,5,0.9715762273901809,0.028423772609819122,1.0,0.8231427298940541,1.0,1.0,0.9380999554629189,high
warm,B000KJRK2M,1551,1,1,1,1,59,514,10,86,96,4,0.9581589958158996,0.04184100418410042,1.0,0.6828821594286427,0.8571428571428571,1.0,0.8604373272285962,high
warm,B000KJXKAS,1552,1,1,1,1,55,232,8,38,46,4,0.950207468879668,0.04979253112033195,1.0,0.44611769464658035,0.8571428571428571,1.0,0.7775697645548746,mid
warm,B000KK53L6,1553,1,1,1,1,37,1631,5,246,251,3,0.9526166902404526,0.04738330975954738,1.0,0.9948539335161266,0.7142857142857143,1.0,0.9410560195877872,high
warm,B000KM3NDO,1554,1,1,1,1,50,57,8,8,16,4,0.9565217391304348,0.043478260869565216,1.0,0.11381564496592887,0.8571428571428571,1.0,0.6612640471666466,low
warm,B000KNHJ5G,1555,1,1,1,1,41,253,6,43,49,4,0.951417004048583,0.048582995951417005,1.0,0.4663366255416562,0.8571428571428571,1.0,0.784646390368151,mid
warm,B000KOHRX4,1556,1,1,1,1,60,875,10,122,132,6,0.9590062111801242,0.040993788819875775,1.0,0.7860227541321855,1.0,1.0,0.9251079639462648,high
warm,B000KOHSQA,1557,1,1,1,1,83,321,14,47,61,4,0.9475218658892128,0.052478134110787174,1.0,0.5366282415614164,0.8571428571428571,1.0,0.8092484559750671,mid
warm,B000KOLXKM,1558,1,1,1,1,74,464,11,68,79,4,0.934640522875817,0.06535947712418301,1.0,0.6199189915404488,0.8571428571428571,1.0,0.8384002184677285,mid
warm,B000KOM08Q,1559,1,1,1,1,62,1336,8,203,211,4,0.9478114478114478,0.05218855218855219,1.0,0.9383743523172243,0.8571428571428571,1.0,0.9498595947395999,high
warm,B000KONYJK,1560,1,1,1,1,94,404,14,58,72,6,0.9411764705882353,0.058823529411764705,1.0,0.5899977199705193,1.0,1.0,0.8564992019896817,high
warm,B000KONYPY,1561,1,1,1,1,76,408,11,57,68,6,0.9423076923076923,0.057692307692307696,1.0,0.5715833572125297,1.0,1.0,0.8500541750243854,high
warm,B000KOO8AY,1562,1,1,1,1,70,941,10,144,154,4,0.9393939393939394,0.06060606060606061,1.0,0.8360431604841407,0.8571428571428571,1.0,0.9140436775980206,high
warm,B000KOOCQO,1563,1,1,1,1,79,238,13,33,46,4,0.9448529411764706,0.05514705882352941,1.0,0.44611769464658035,0.8571428571428571,1.0,0.7775697645548746,mid
warm,B000KPI71O,1564,1,1,1,1,92,449,14,72,86,4,0.9584245076586433,0.04157549234135667,1.0,0.6473288155750426,0.8571428571428571,1.0,0.8479936568798364,high
warm,B000KPO99I,1565,1,1,1,1,54,395,10,62,72,5,0.9710526315789474,0.02894736842105263,1.0,0.5899977199705193,1.0,1.0,0.8564992019896817,high
warm,B000KPSSJK,1566,1,1,1,1,81,1955,15,320,335,4,0.9648093841642229,0.03519061583577713,1.0,1.0,0.8571428571428571,1.0,0.9714285714285714,high
warm,B000KPZ7SK,1567,1,1,1,1,36,851,6,136,142,4,0.9771197846567967,0.02288021534320323,1.0,0.8097119982879334,0.8571428571428571,1.0,0.9048277708293481,high
warm,B000KQ1E5Y,1568,1,1,1,1,46,126,7,20,27,2,0.9863945578231292,0.013605442176870748,1.0,0.2768702239870249,0.5714285714285714,1.0,0.6611902926811729,low
warm,B000KQ73J0,1569,1,1,1,1,65,279,7,41,48,3,0.9501661129568106,0.04983388704318937,1.0,0.4597350178170837,0.7142857142857143,1.0,0.7537643990931222,low
warm,B000KQ746W,1570,1,1,1,1,32,178,7,30,37,3,0.9659090909090909,0.03409090909090909,1.0,0.37665931784136814,0.7142857142857143,1.0,0.7246879041016216,low
warm,B000KQ7U84,1571,1,1,1,1,89,139,12,20,32,3,0.949748743718593,0.05025125628140704,1.0,0.3305592803856552,0.7142857142857143,1.0,0.7085528909921222,low
warm,B000KQ9TME,1572,1,1,1,1,90,115,13,18,31,3,0.9548022598870056,0.04519774011299435,1.0,0.3205040726177246,0.7142857142857143,1.0,0.7050335682733464,low
warm,B000KQ9TPG,1573,1,1,1,1,92,147,11,20,31,3,0.9619047619047619,0.0380952380952381,1.0,0.3205040726177246,0.7142857142857143,1.0,0.7050335682733464,low
warm,B000KQB0YE,1574,1,1,1,1,60,194,11,29,40,4,0.9262672811059908,0.07373271889400922,1.0,0.40148911627284345,0.8571428571428571,1.0,0.7619497621240666,mid
warm,B000KQB1SY,1575,1,1,1,1,42,416,8,57,65,4,0.9546599496221663,0.04534005037783375,1.0,0.5570579228464135,0.8571428571428571,1.0,0.8163988444248161,mid
warm,B000KQBQTI,1576,1,1,1,1,69,271,9,38,47,3,0.9427609427609428,0.05723905723905724,1.0,0.45299728492151686,0.7142857142857143,1.0,0.7514061925796738,low
warm,B000KQD470,1577,1,1,1,1,61,339,8,53,61,3,0.9707602339181286,0.029239766081871343,1.0,0.5366282415614164,0.7142857142857143,1.0,0.7806770274036385,mid
warm,B000KVH1QU,1578,1,1,1,1,37,231,7,36,43,3,0.9213973799126638,0.07860262008733625,1.0,0.4245647105426213,0.7142857142857143,1.0,0.7414547915470603,low
warm,B000KZ2E54,1579,1,1,1,1,64,207,9,35,44,4,0.935064935064935,0.06493506493506493,1.0,0.43190813122651656,0.8571428571428571,1.0,0.7725964173578522,mid
warm,B000L1AY3G,1580,1,1,1,1,41,601,6,86,92,4,0.9317773788150808,0.06822262118491922,1.0,0.6691214538652088,0.8571428571428571,1.0,0.8556210802813945,high
warm,B000L3JYMG,1581,1,1,1,1,68,53,13,10,23,4,0.9313725490196079,0.06862745098039216,1.0,0.22649864246075851,0.8571428571428571,1.0,0.7007030962898368,low
warm,B000L596FE,1582,1,1,1,1,50,255,8,43,51,4,0.97265625,0.02734375,1.0,0.47915271790227837,0.8571428571428571,1.0,0.7891320226943689,mid
warm,B000L8GL8G,1583,1,1,1,1,85,374,15,52,67,4,0.9620253164556962,0.0379746835443038,1.0,0.5668129298874459,0.8571428571428571,1.0,0.8198130968891774,mid
warm,B000L9FBTA,1584,1,1,1,1,40,35,8,7,15,4,0.8548387096774194,0.14516129032258066,1.0,0.09400543015696611,0.8571428571428571,1.0,0.6543304719835096,low
warm,B000L9YYTS,1585,1,1,1,1,46,422,7,71,78,4,0.9693877551020408,0.030612244897959183,1.0,0.6158086421463105,0.8571428571428571,1.0,0.8369615961797802,mid
warm,B000LEHMUQ,1586,1,1,1,1,56,1084,7,160,167,4,0.9703779366700716,0.0296220633299285,1.0,0.8623607212123342,0.8571428571428571,1.0,0.9232548238528883,high
warm,B000LGNQPY,1587,1,1,1,1,53,288,11,47,58,4,0.9163763066202091,0.08362369337979095,1.0,0.520421525075606,0.8571428571428571,1.0,0.8035761052050335,mid
warm,B000LJBYAU,1588,1,1,1,1,47,567,7,82,89,4,0.9563567362428842,0.04364326375711575,1.0,0.6584067736872751,0.8571428571428571,1.0,0.8518709422191176,high
warm,B000LJCNAK,1589,1,1,1,1,33,567,6,101,107,4,0.9737373737373738,0.026262626262626262,1.0,0.7179837095291017,0.8571428571428571,1.0,0.8727228697637569,high
warm,B000LJCND2,1590,1,1,1,1,29,288,5,54,59,4,0.9692307692307692,0.03076923076923077,1.0,0.5259135613834827,0.8571428571428571,1.0,0.8054983179127903,mid
warm,B000LJCNG4,1591,1,1,1,1,26,613,6,88,94,4,0.9653284671532847,0.03467153284671533,1.0,0.6760742367640925,0.8571428571428571,1.0,0.8580545542960037,high
warm,B000LJGRG6,1592,1,1,1,1,108,255,18,40,58,3,0.9087947882736156,0.09120521172638436,1.0,0.520421525075606,0.7142857142857143,1.0,0.775004676633605,mid
warm,B000LNWUIG,1593,1,1,1,1,42,365,8,54,62,4,0.9566473988439307,0.04335260115606936,1.0,0.5418566485946096,0.8571428571428571,1.0,0.8110783984366848,mid
warm,B000LOGSVU,1594,1,1,1,1,64,390,11,52,63,4,0.947103274559194,0.05289672544080604,1.0,0.547002715078483,0.8571428571428571,1.0,0.8128795217060404,mid
warm,B000LPJASC,1595,1,1,1,1,49,354,8,49,57,5,0.9570200573065902,0.04297994269340974,1.0,0.5148356032712502,1.0,1.0,0.8301924611449375,mid
warm,B000LQ30AA,1596,1,1,1,1,47,278,8,48,56,3,0.9442379182156134,0.055762081784386616,1.0,0.5091525301451606,0.7142857142857143,1.0,0.771060528407949,mid
warm,B000LRISO2,1597,1,1,1,1,57,157,11,27,38,4,0.9217877094972067,0.0782122905027933,1.0,0.3851472877453121,0.8571428571428571,1.0,0.7562301221394306,mid
warm,B000LTQA6I,1598,1,1,1,1,52,1392,8,213,221,4,0.9673202614379085,0.032679738562091505,1.0,0.9534354728168278,0.8571428571428571,1.0,0.9551309869144612,high
warm,B000LUX3VC,1599,1,1,1,1,140,404,21,69,90,4,0.956140350877193,0.043859649122807015,1.0,0.662017511732337,0.8571428571428571,1.0,0.8531347005348894,high
warm,B000LVW25O,1600,1,1,1,1,33,79,7,18,25,4,0.9333333333333333,0.06666666666666667,1.0,0.25265407544151985,0.8571428571428571,1.0,0.7098574978331033,low
warm,B000LW1I2Q,1601,1,1,1,1,36,798,5,107,112,3,0.9643835616438357,0.03561643835616438,1.0,0.7327721366403966,0.7142857142857143,1.0,0.8493273906812817,high
warm,B000LXTNMW,1602,1,1,1,1,88,418,16,62,78,4,0.9095354523227384,0.09046454767726161,1.0,0.6158086421463105,0.8571428571428571,1.0,0.8369615961797802,mid
warm,B000LY3X7W,1603,1,0,1,1,68,0,12,0,12,4,0.9649122807017544,0.03508771929824561,0.75,0.026155432980761336,0.8571428571428571,1.0,0.5430829729718378,low
warm,B000M4AAWW,1604,1,1,1,1,59,326,11,51,62,5,0.941717791411043,0.05828220858895705,1.0,0.5418566485946096,1.0,1.0,0.8396498270081133,mid
warm,B000M8BE3C,1605,1,1,1,1,76,496,14,87,101,4,0.9075975359342916,0.09240246406570841,1.0,0.699306142191238,0.8571428571428571,1.0,0.8661857211955047,high
warm,B000MANVXG,1606,1,1,1,1,86,2122,12,326,338,4,0.969198088157196,0.030801911842804036,1.0,1.0,0.8571428571428571,1.0,0.9714285714285714,high
warm,B000MAOWO8,1607,1,1,1,1,41,479,7,74,81,6,0.905829596412556,0.09417040358744394,1.0,0.627987758733602,1.0,1.0,0.8697957155567607,high
warm,B000MAOWOS,1608,1,1,1,1,64,346,9,50,59,4,0.9745042492917847,0.025495750708215296,1.0,0.5259135613834827,0.8571428571428571,1.0,0.8054983179127903,mid
warm,B000MAOWP2,1609,1,1,1,1,56,234,9,33,42,4,0.9561752988047809,0.043824701195219126,1.0,0.417052460886618,0.8571428571428571,1.0,0.7673969327388878,mid
warm,B000MAQWA0,1610,1,1,1,1,43,232,6,39,45,4,0.9652173913043478,0.034782608695652174,1.0,0.4390901449087373,0.8571428571428571,1.0,0.7751101221466296,mid
warm,B000MASTM4,1611,1,1,1,1,44,443,7,75,82,6,0.9656019656019657,0.0343980343980344,1.0,0.6319486371478165,1.0,1.0,0.8711820230017356,high
warm,B000MASTMO,1612,1,1,1,1,43,341,7,49,56,6,0.9393939393939394,0.06060606060606061,1.0,0.5091525301451606,1.0,1.0,0.8282033855508061,mid
warm,B000MASTNI,1613,1,1,1,1,50,142,9,23,32,5,0.950920245398773,0.049079754601226995,1.0,0.3305592803856552,1.0,1.0,0.7656957481349792,mid
warm,B000MC5US8,1614,1,1,1,1,44,59,8,11,19,5,0.9534883720930233,0.046511627906976744,1.0,0.1669217066189319,1.0,1.0,0.7084225973166262,low
warm,B000ME1GUC,1615,1,1,1,1,45,382,6,58,64,4,0.9561643835616438,0.043835616438356165,1.0,0.5520689943642441,0.8571428571428571,1.0,0.8146527194560568,mid
warm,B000ME2YWG,1616,1,1,1,1,47,695,9,109,118,4,0.9522292993630573,0.04777070063694268,1.0,0.7496777237175046,0.8571428571428571,1.0,0.8838157747296981,high
warm,B000MGOZ30,1617,1,1,1,1,50,375,8,57,65,4,0.9337016574585635,0.06629834254143646,1.0,0.5570579228464135,0.8571428571428571,1.0,0.8163988444248161,mid
warm,B000MGSJBY,1618,1,1,1,1,43,133,8,12,20,5,0.8670886075949367,0.13291139240506328,1.0,0.1828647938300588,1.0,1.0,0.7140026778405205,low
warm,B000MI85FC,1619,1,1,1,1,71,198,11,29,40,3,0.9608695652173913,0.0391304347826087,1.0,0.40148911627284345,0.7142857142857143,1.0,0.733378333552638,low
